,doc_length
61728,3247
61729,6444
61730,2220
61731,1500
61732,175
61733,1514
61734,703
61735,2005
61736,1749
61737,1220
61738,1673
61739,1199
61740,674
61741,1019
61742,2069
61743,2032
61744,1672
61745,1142
61746,3398
61747,1411
61748,1654
61749,3512
61750,2799
61751,2758
61752,3256
61753,909
61754,586
61755,742
61756,3555
61757,6143
61758,3782
61759,4642
61760,4971
61761,1456
61762,915
61763,5886
61764,3485
61765,2474
61766,4076
61767,2042
61768,1508
61769,2926
61770,2937
61771,3016
61772,151
61773,5022
61774,531
61775,6263
61776,3876
61777,3485
61778,5098
61779,2088
61780,1770
61781,4962
61782,573
61783,5387
61784,1794
61785,1738
61786,599
61787,3676
61788,1644
61789,5085
61790,910
61791,1255
61792,3335
61793,4342
61794,4076
61795,1256
61796,5672
61797,2439
61798,4720
61799,5314
61800,4659
61801,984
61802,2453
61803,757
61804,2340
61805,2726
61806,763
61807,1454
61808,3931
61809,2349
61810,2403
61811,1570
61812,915
61813,1640
61814,1392
61815,1775
61816,1179
61817,1314
61818,6058
61819,2349
61820,2220
61821,663
61822,4073
61823,3318
61824,3016
61825,4822
61826,1508
61827,1889
61828,1363
61829,1148
61830,1580
61831,1758
61832,735
61833,1803
61834,3655
61835,898
61836,1358
61837,4013
61838,978
61839,3970
61840,5972
61841,2837
61842,1142
61843,6887
61844,4774
61845,3398
61846,915
61847,3993
61848,3428
61849,3217
61850,1693
61851,2844
61852,1570
61853,5019
61854,1227
61855,1794
61856,2339
61857,3428
61858,2624
61859,1457
61860,1526
61861,843
61862,2715
61863,4014
61864,1379
61865,1721
61866,1458
61867,4183
61868,2374
61869,3578
61870,2799
61871,6887
61872,581
61873,1920
61874,3200
61875,1246
61876,3308
61877,2993
61878,1278
61879,1730
61880,3089
61881,884
61882,909
61883,805
61884,884
61885,2999
61886,3902
61887,1992
61888,4356
61889,1358
61890,1550
61891,3473
61892,3686
61893,1882
61894,3089
61895,3196
61896,4292
61897,1720
61898,3028
61899,1245
61900,4971
61901,2261
61902,1978
61903,805
61904,2340
61905,2340
61906,1831
61907,1508
61908,1831
61909,2406
61910,2199
61911,2583
61912,3592
61913,3578
61914,3846
61915,982
61916,978
61917,1424
61918,1159
61919,3846
61920,1408
61921,857
61922,3459
61923,1220
61924,1542
61925,1550
61926,509
61927,1937
61928,6263
61929,2848
61930,3129
61931,3714
61932,6231
61933,5918
61934,2715
61935,2468
61936,6430
61937,596
61938,4034
61939,1019
61940,4735
61941,3118
61942,778
61943,2314
61944,1456
61945,709
61946,7219
61947,3926
61948,3902
61949,982
61950,5956
61951,1640
61952,517
61953,3625
61954,2019
61955,1693
61956,1246
61957,1306
61958,2003
61959,1895
61960,3550
61961,3018
61962,1775
61963,3605
61964,1858
61965,1415
61966,5784
61967,2366
61968,3311
61969,5286
61970,911
61971,508
61972,3555
61973,2042
61974,989
61975,1118
61976,2670
61977,3417
61978,3133
61979,5194
61980,5194
61981,627
61982,2216
61983,653
61984,4369
61985,2332
61986,3016
61987,1220
61988,2455
61989,531
61990,978
61991,3335
61992,2648
61993,2388
61994,3458
61995,4496
61996,984
61997,3627
61998,652
61999,3089
62000,759
62001,3308
62002,3301
62003,2256
62004,736
62005,885
62006,3129
62007,1006
62008,653
62009,586
62010,7255
62011,863
62012,4283
62013,2609
62014,3562
62015,3840
62016,2857
62017,1363
62018,885
62019,1906
62020,726
62021,757
62022,683
62023,2581
62024,708
62025,835
62026,2845
62027,1758
62028,2433
62029,2032
62030,1157
62031,1578
62032,3058
62033,2480
62034,4356
62035,2580
62036,2239
62037,1159
62038,742
62039,1585
62040,4599
62041,1140
62042,1221
62043,2003
62044,763
62045,2162
62046,2306
62047,3301
62048,1887
62049,2581
62050,4601
62051,915
62052,3523
62053,968
62054,4342
62055,3751
62056,627
62057,2715
62058,3444
62059,1454
62060,936
62061,2505
62062,970
62063,3041
62064,519
62065,4642
62066,3931
62067,2665
62068,2280
62069,947
62070,835
62071,2269
62072,1283
62073,2596
62074,4941
62075,1702
62076,3318
62077,1246
62078,1199
62079,1803
62080,1698
62081,4947
62082,782
62083,947
62084,1065
62085,4055
62086,863
62087,2845
62088,3869
62089,2609
62090,2220
62091,5188
62092,2234
62093,911
62094,885
62095,573
62096,1157
62097,3116
62098,1597
62099,1256
62100,2040
62101,1324
62102,3398
62103,4822
62104,1761
62105,1220
62106,2872
62107,2516
62108,1632
62109,1588
62110,1347
62111,4169
62112,4920
62113,1500
62114,992
62115,2547
62116,2596
62117,1342
62118,863
62119,1457
62120,9081
62121,1578
62122,1289
62123,4076
62124,2758
62125,1973
62126,1340
62127,1256
62128,879
62129,4014
62130,3098
62131,1324
62132,2411
62133,5571
62134,1278
62135,726
62136,499
62137,708
62138,1148
62139,885
62140,3931
62141,926
62142,3637
62143,1746
62144,587
62145,4342
62146,1794
62147,2584
62148,3312
62149,984
62150,1993
62151,2167
62152,3311
62153,1058
62154,3827
62155,4076
62156,3754
62157,2446
62158,3217
62159,2723
62160,3250
62161,3869
62162,975
62163,2193
62164,830
62165,2455
62166,4055
62167,5972
62168,3877
62169,1347
62170,5972
62171,2761
62172,4183
62173,4369
62174,591
62175,3693
62176,5019
62177,5972
62178,1882
62179,1446
62180,1647
62181,1174
62182,1587
62183,7248
62184,2401
62185,2069
62186,4342
62187,3884
62188,2584
62189,5286
62190,2467
62191,4421
62192,1819
62193,1758
62194,2042
62195,579
62196,1457
62197,3376
62198,1150
62199,2455
62200,2076
62201,2857
62202,1456
62203,603
62204,1260
62205,4066
62206,638
62207,3475
62208,887
62209,1306
62210,3429
62211,5644
62212,2855
62213,1390
62214,2127
62215,2467
62216,2446
62217,1673
62218,2857
62219,1411
62220,1211
62221,1286
62222,2739
62223,4850
62224,2023
62225,4255
62226,1491
62227,2837
62228,1011
62229,5298
62230,2076
62231,3684
62232,1441
62233,4833
62234,5283
62235,1256
62236,541
62237,3099
62238,3682
62239,1208
62240,1777
62241,2926
62242,1159
62243,2505
62244,1942
62245,3168
62246,3589
62247,6263
62248,2687
62249,4636
62250,835
62251,763
62252,2405
62253,1018
62254,5314
62255,3714
62256,6887
62257,3241
62258,596
62259,3422
62260,548
62261,3099
62262,730
62263,1142
62264,3322
62265,3915
62266,531
62267,1803
62268,1794
62269,2403
62270,1611
62271,2474
62272,3016
62273,4392
62274,237
62275,731
62276,4079
62277,4642
62278,2837
62279,2739
62280,3129
62281,2640
62282,5194
62283,3540
62284,984
62285,4392
62286,1644
62287,3782
62288,4169
62289,805
62290,4962
62291,1174
62292,668
62293,2762
62294,997
62295,3902
62296,2845
62297,1526
62298,2912
62299,835
62300,3180
62301,1808
62302,1248
62303,3723
62304,1918
62305,4623
62306,785
62307,541
62308,1256
62309,910
62310,3099
62311,873
62312,1260
62313,3540
62314,587
62315,1659
62316,921
62317,3023
62318,2456
62319,4079
62320,2078
62321,2141
62322,4962
62323,890
62324,384
62325,674
62326,997
62327,4833
62328,3686
62329,1246
62330,984
62331,915
62332,764
62333,3827
62334,596
62335,1101
62336,1424
62337,2835
62338,1758
62339,1358
62340,1654
62341,1159
62342,1142
62343,1672
62344,1415
62345,1227
62346,1411
62347,2259
62348,3222
62349,982
62350,2334
62351,4283
62352,968
62353,4091
62354,2703
62355,1042
62356,1400
62357,2727
62358,2366
62359,653
62360,237
62361,2032
62362,3592
62363,525
62364,2926
62365,2537
62366,2495
62367,1073
62368,432
62369,3081
62370,4091
62371,6428
62372,968
62373,4076
62374,4516
62375,785
62376,4019
62377,4179
62378,3458
62379,2640
62380,2406
62381,2518
62382,1738
62383,4791
62384,926
62385,2077
62386,2256
62387,4962
62388,667
62389,1673
62390,586
62391,3902
62392,1973
62393,1361
62394,3546
62395,4848
62396,3686
62397,2359
62398,4255
62399,2739
62400,2012
62401,2368
62402,2244
62403,6592
62404,3164
62405,3222
62406,996
62407,2761
62408,599
62409,782
62410,869
62411,232
62412,1644
62413,2843
62414,509
62415,2635
62416,432
62417,3939
62418,3592
62419,83
62420,1457
62421,2936
62422,3644
62423,6026
62424,1011
62425,1273
62426,596
62427,3688
62428,674
62429,3180
62430,784
62431,4283
62432,4073
62433,541
62434,5901
62435,2609
62436,1699
62437,1491
62438,1142
62439,4971
62440,1000
62441,3318
62442,3431
62443,2322
62444,3942
62445,4269
62446,2359
62447,2167
62448,2366
62449,3961
62450,2547
62451,759
62452,1289
62453,4342
62454,909
62455,6924
62456,1018
62457,1084
62458,2843
62459,1395
62460,5719
62461,627
62462,3116
62463,709
62464,2120
62465,4783
62466,6444
62467,2799
62468,3902
62469,1514
62470,6930
62471,4169
62472,1245
62473,3312
62474,2521
62475,2684
62476,2324
62477,1118
62478,2334
62479,1587
62480,1896
62481,4066
62482,974
62483,3429
62484,2366
62485,975
62486,3827
62487,3095
62488,2843
62489,1427
62490,3473
62491,1000
62492,1720
62493,785
62494,4102
62495,1920
62496,354
62497,6430
62498,1390
62499,1340
62500,1033
62501,1248
62502,1379
62503,1454
62504,3193
62505,9081
62506,863
62507,2799
62508,2314
62509,3041
62510,6930
62511,3971
62512,388
62513,3190
62514,1351
62515,782
62516,1553
62517,1270
62518,1254
62519,2339
62520,4971
62521,2596
62522,3222
62523,1270
62524,2040
62525,2966
62526,2849
62527,1256
62528,5314
62529,2446
62530,725
62531,2690
62532,1632
62533,1006
62534,4014
62535,909
62536,1075
62537,1698
62538,805
62539,2799
62540,3951
62541,1978
62542,2583
62543,2359
62544,884
62545,2184
62546,354
62547,1220
62548,1159
62549,2857
62550,3431
62551,2537
62552,2259
62553,2990
62554,1729
62555,5933
62556,4073
62557,968
62558,2340
62559,2648
62560,1661
62561,1411
62562,719
62563,3318
62564,6263
62565,674
62566,898
62567,3555
62568,3589
62569,2333
62570,622
62571,433
62572,1456
62573,1606
62574,560
62575,2837
62576,3676
62577,2132
62578,3653
62579,2467
62580,978
62581,3676
62582,2554
62583,3852
62584,1882
62585,3071
62586,4642
62587,1794
62588,2907
62589,2837
62590,1342
62591,3931
62592,3564
62593,952
62594,9628
62595,4850
62596,4947
62597,1355
62598,919
62599,388
62600,1893
62601,2750
62602,3099
62603,1087
62604,2480
62605,1761
62606,982
62607,2583
62608,785
62609,1943
62610,4696
62611,3869
62612,2455
62613,1408
62614,3157
62615,1565
62616,1647
62617,2199
62618,3148
62619,2000
62620,1159
62621,3023
62622,2572
62623,1270
62624,1720
62625,3578
62626,2314
62627,3540
62628,2254
62629,1796
62630,4516
62631,3250
62632,3846
62633,4642
62634,786
62635,5085
62636,1563
62637,3915
62638,1358
62639,3168
62640,2872
62641,3018
62642,422
62643,1640
62644,3550
62645,2334
62646,2761
62647,885
62648,2867
62649,525
62650,963
62651,1278
62652,2999
62653,2105
62654,653
62655,1647
62656,1000
62657,975
62658,3876
62659,831
62660,3659
62661,1036
62662,1310
62663,830
62664,2175
62665,5451
62666,4400
62667,814
62668,400
62669,3931
62670,843
62671,4017
62672,1761
62673,175
62674,2127
62675,2993
62676,586
62677,775
62678,3318
62679,2482
62680,2018
62681,3444
62682,1887
62683,726
62684,4774
62685,5606
62686,1388
62687,1910
62688,2280
62689,1720
62690,1794
62691,1245
62692,2640
62693,2294
62694,2762
62695,3970
62696,2217
62697,5956
62698,653
62699,1066
62700,663
62701,3171
62702,763
62703,3653
62704,3144
62705,2467
62706,3458
62707,1794
62708,2220
62709,586
62710,2674
62711,5886
62712,4682
62713,2583
62714,1512
62715,508
62716,14668
62717,2761
62718,2845
62719,5299
62720,1019
62721,3569
62722,5314
62723,4642
62724,2019
62725,2003
62726,1324
62727,509
62728,2468
62729,970
62730,4117
62731,2244
62732,1647
62733,1910
62734,1101
62735,2727
62736,2837
62737,2019
62738,667
62739,3222
62740,618
62741,5719
62742,531
62743,2184
62744,5886
62745,2433
62746,760
62747,3636
62748,2220
62749,3827
62750,3311
62751,4742
62752,4043
62753,676
62754,863
62755,717
62756,4087
62757,2259
62758,2723
62759,2537
62760,587
62761,3196
62762,831
62763,814
62764,863
62765,814
62766,4808
62767,1066
62768,926
62769,1978
62770,3869
62771,3426
62772,1702
62773,4356
62774,1117
62775,4392
62776,3931
62777,4720
62778,4066
62779,4941
62780,201
62781,3428
62782,3640
62783,1286
62784,3129
62785,3308
62786,1839
62787,1220
62788,2045
62789,823
62790,653
62791,3638
62792,556
62793,4269
62794,1728
62795,1726
62796,812
62797,1702
62798,1022
62799,2259
62800,668
62801,3717
62802,1255
62803,3022
62804,1220
62805,4095
62806,1355
62807,3876
62808,2401
62809,3428
62810,1588
62811,812
62812,782
62813,5387
62814,2528
62815,4324
62816,3714
62817,2758
62818,5719
62819,3485
62820,2200
62821,3426
62822,1500
62823,2259
62824,1606
62825,4659
62826,1379
62827,461
62828,926
62829,652
62830,1289
62831,3144
62832,3028
62833,7248
62834,2845
62835,963
62836,1887
62837,3625
62838,2193
62839,1942
62840,1661
62841,2003
62842,4642
62843,5482
62844,2439
62845,1721
62846,1223
62847,1379
62848,2990
62849,1459
62850,1578
62851,2388
62852,1159
62853,2648
62854,2339
62855,786
62856,936
62857,6026
62858,3226
62859,1003
62860,6973
62861,531
62862,7219
62863,1254
62864,4791
62865,4623
62866,1148
62867,2395
62868,1987
62869,2799
62870,1728
62871,1087
62872,3154
62873,1512
62874,3693
62875,1246
62876,6187
62877,3157
62878,1456
62879,2844
62880,863
62881,683
62882,876
62883,2758
62884,1565
62885,560
62886,3485
62887,1794
62888,1120
62889,1379
62890,4369
62891,1985
62892,5547
62893,812
62894,3087
62895,1823
62896,2069
62897,1248
62898,2993
62899,4014
62900,2926
62901,1254
62902,4076
62903,6176
62904,3877
62905,1612
62906,1100
62907,1612
62908,1018
62909,1286
62910,5022
62911,1159
62912,556
62913,4941
62914,1719
62915,785
62916,3116
62917,1672
62918,627
62919,3458
62920,6026
62921,2762
62922,3318
62923,2591
62924,2403
62925,835
62926,4183
62927,1803
62928,2455
62929,1699
62930,2747
62931,1087
62932,1920
62933,1220
62934,2608
62935,1289
62936,909
62937,3902
62938,823
62939,461
62940,2837
62941,1654
62942,753
62943,3099
62944,2199
62945,6430
62946,3058
62947,1746
62948,6444
62949,2358
62950,726
62951,3071
62952,3192
62953,3255
62954,2750
62955,2261
62956,3123
62957,918
62958,2340
62959,878
62960,863
62961,4666
62962,4169
62963,1208
62964,1672
62965,1808
62966,3089
62967,1893
62968,596
62969,1794
62970,4169
62971,2820
62972,6013
62973,1748
62974,1823
62975,2256
62976,2682
62977,3098
62978,4481
62979,4516
62980,785
62981,3512
62982,1411
62983,4818
62984,3798
62985,1758
62986,947
62987,1245
62988,531
62989,1003
62990,1251
62991,708
62992,2560
62993,763
62994,4659
62995,4636
62996,2467
62997,674
62998,1199
62999,865
63000,910
63001,1179
63002,835
63003,2003
63004,3748
63005,1019
63006,742
63007,509
63008,884
63009,790
63010,4947
63011,2127
63012,3129
63013,719
63014,2841
63015,782
63016,3475
63017,622
63018,1972
63019,1770
63020,1024
63021,4065
63022,1526
63023,4042
63024,3846
63025,2366
63026,1094
63027,2003
63028,1200
63029,1873
63030,683
63031,3369
63032,1647
63033,3130
63034,2261
63035,449
63036,1286
63037,4808
63038,1340
63039,1358
63040,742
63041,5141
63042,373
63043,4642
63044,1101
63045,2726
63046,2857
63047,3016
63048,1644
63049,1458
63050,2344
63051,4421
63052,475
63053,975
63054,2579
63055,3098
63056,1033
63057,782
63058,1019
63059,5141
63060,5886
63061,2254
63062,6930
63063,1640
63064,2069
63065,5286
63066,947
63067,3193
63068,4275
63069,1758
63070,921
63071,4179
63072,3130
63073,1073
63074,3468
63075,2216
63076,4298
63077,2256
63078,508
63079,4848
63080,2590
63081,3116
63082,1270
63083,884
63084,3107
63085,1578
63086,2563
63087,2280
63088,3066
63089,6428
63090,3877
63091,3190
63092,863
63093,1839
63094,3192
63095,2341
63096,2271
63097,587
63098,313
63099,2794
63100,1427
63101,1508
63102,2446
63103,1770
63104,3696
63105,4034
63106,2590
63107,2006
63108,864
63109,4696
63110,3426
63111,4696
63112,3226
63113,2234
63114,5022
63115,730
63116,3148
63117,2777
63118,4022
63119,1844
63120,519
63121,2239
63122,3196
63123,1720
63124,852
63125,624
63126,2395
63127,2314
63128,5972
63129,970
63130,1844
63131,1896
63132,1342
63133,3540
63134,1808
63135,1729
63136,884
63137,83
63138,2403
63139,974
63140,2547
63141,4590
63142,2295
63143,830
63144,1159
63145,2808
63146,2575
63147,1746
63148,237
63149,1796
63150,717
63151,174
63152,1720
63153,2884
63154,4324
63155,1066
63156,764
63157,2762
63158,3144
63159,3164
63160,1985
63161,2857
63162,1273
63163,1925
63164,992
63165,2256
63166,5719
63167,1612
63168,785
63169,1992
63170,4735
63171,1896
63172,2358
63173,2926
63174,4392
63175,1388
63176,2945
63177,624
63178,975
63179,775
63180,2972
63181,5565
63182,3444
63183,974
63184,1615
63185,3475
63186,3555
63187,2762
63188,736
63189,3625
63190,596
63191,2175
63192,3942
63193,3328
63194,2374
63195,2799
63196,3222
63197,5918
63198,2866
63199,1910
63200,1245
63201,4014
63202,1640
63203,1639
63204,2018
63205,736
63206,435
63207,2579
63208,1543
63209,3592
63210,992
63211,2037
63212,1174
63213,2742
63214,3564
63215,531
63216,4116
63217,2433
63218,1328
63219,3653
63220,2374
63221,2294
63222,2003
63223,2244
63224,3868
63225,4082
63226,1148
63227,2687
63228,3340
63229,885
63230,3625
63231,4019
63232,3099
63233,548
63234,4128
63235,1415
63236,2302
63237,2547
63238,1738
63239,2332
63240,3970
63241,586
63242,7028
63243,1639
63244,5390
63245,2823
63246,2491
63247,83
63248,1408
63249,2777
63250,5956
63251,3130
63252,4971
63253,879
63254,5022
63255,1720
63256,7248
63257,517
63258,2446
63259,517
63260,1289
63261,3676
63262,835
63263,3226
63264,5956
63265,2739
63266,1395
63267,3494
63268,3754
63269,1363
63270,2596
63271,1211
63272,4822
63273,8516
63274,5202
63275,2361
63276,3475
63277,2069
63278,4228
63279,691
63280,1220
63281,3971
63282,978
63283,1770
63284,2154
63285,3546
63286,2799
63287,4720
63288,1738
63289,2916
63290,1328
63291,2474
63292,3168
63293,5565
63294,1542
63295,2167
63296,1887
63297,3459
63298,839
63299,4481
63300,2596
63301,805
63302,1938
63303,668
63304,1286
63305,3018
63306,692
63307,2750
63308,2845
63309,1794
63310,6143
63311,4392
63312,5141
63313,3840
63314,3023
63315,2217
63316,404
63317,3656
63318,1714
63319,2366
63320,1611
63321,3512
63322,3951
63323,384
63324,1278
63325,5141
63326,1379
63327,2453
63328,2999
63329,5529
63330,1019
63331,5085
63332,2175
63333,3247
63334,3926
63335,2674
63336,1258
63337,1324
63338,3154
63339,1456
63340,2528
63341,1600
63342,1918
63343,1873
63344,2254
63345,1150
63346,1672
63347,4091
63348,3200
63349,3970
63350,6444
63351,2439
63352,1597
63353,1223
63354,2468
63355,3475
63356,942
63357,2780
63358,1358
63359,1248
63360,3133
63361,1256
63362,2179
63363,2239
63364,1973
63365,3429
63366,691
63367,4481
63368,9081
63369,1457
63370,4818
63371,1714
63372,1720
63373,2032
63374,1553
63375,3656
63376,1286
63377,5085
63378,1796
63379,2857
63380,3632
63381,4808
63382,2076
63383,1900
63384,7248
63385,2528
63386,3256
63387,3827
63388,4850
63389,4735
63390,1018
63391,785
63392,2334
63393,3656
63394,919
63395,4720
63396,1882
63397,1033
63398,2418
63399,3328
63400,2750
63401,4516
63402,3843
63403,1578
63404,1895
63405,2547
63406,2482
63407,1084
63408,596
63409,708
63410,4342
63411,2823
63412,3798
63413,1896
63414,3023
63415,4735
63416,1702
63417,1673
63418,1580
63419,1563
63420,3458
63421,3676
63422,2359
63423,2872
63424,1654
63425,1761
63426,663
63427,1725
63428,5141
63429,3444
63430,974
63431,5085
63432,3043
63433,449
63434,683
63435,1220
63436,2843
63437,683
63438,1289
63439,4623
63440,3398
63441,2872
63442,2648
63443,1174
63444,2596
63445,2216
63446,785
63447,2162
63448,2739
63449,865
63450,2332
63451,7028
63452,2184
63453,1200
63454,2451
63455,1036
63456,843
63457,1000
63458,2591
63459,2965
63460,1006
63461,3636
63462,1157
63463,3876
63464,2334
63465,674
63466,6887
63467,1358
63468,4275
63469,517
63470,1441
63471,4947
63472,531
63473,1844
63474,3016
63475,3200
63476,5766
63477,3089
63478,1978
63479,3902
63480,4971
63481,1415
63482,151
63483,3335
63484,1415
63485,528
63486,4298
